"","GEOID","state","county_name","geometry","distance_nearest_farmersmarket(mile)","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert"
"2878","13151","Georgia","Henry",c(1090975.0607253, 1221947.17743232),7.98388334335982,"Locust Grove Farmer's Market","309579","13151","Henry",FALSE
"2879","48189","Texas","Hale",c(-533473.213607134, 1239203.84879547),34.1556708388186,"Lubbock Farmers' Market","312921","48303","Lubbock",TRUE
"2880","39161","Ohio","Van Wert",c(952073.059500168, 2040039.37040288),26.8227917545483,"New Haven Farmers Market","310102","18003","Allen",TRUE
"2881","19119","Iowa","Lyon",c(-16949.5477854474, 2265222.62234106),13.3141501866369,"Rock Valley Farmers Market","301118","19167","Sioux",FALSE
"2882","01027","Alabama","Clay",c(936646.341161282, 1183333.88892792),17.7995758534721,"Talladega Farmers' Market","308369","01121","Talladega",FALSE
"2883","26127","Michigan","Oceana",c(780509.666002074, 2334257.0413596),6.89453022443507,"New Era Farmers Market","301589","26127","Oceana",FALSE
"2884","13139","Georgia","Hall",c(1109285.41447984, 1321597.72172173),1.23354257274657,"Gainesville Farmers Market","309550","13139","Hall",FALSE
"2885","18099","Indiana","Marshall",c(807456.008078102, 2076759.12285257),2.61235652680352,"Plymouth Farmers Market","300132","18099","Marshall",FALSE
"2886","30057","Montana","Madison",c(-1242128.75459642, 2583326.44417392),26.2313134841596,"Twin Bridges ALL YEAR Farmers' Market","300436","30057","Madison",TRUE
"2887","51073","Virginia","Gloucester",c(1693875.35734961, 1771365.64636412),4.95044408762002,"Pure Harvest Market","313188","51073","Gloucester",FALSE
"2888","27025","Minnesota","Chisago",c(241608.166580445, 2505504.49542897),3.63994800140205,"North Branch Farmers Market","301534","27025","Chisago",FALSE
"2889","39145","Ohio","Scioto",c(1115556.8048895, 1829398.02257847),4.84426731471712,"Main Street Portsmouth In Bloom Farmers Market","314016","39145","Scioto",FALSE
"2890","55083","Wisconsin","Oconto",c(607867.638173303, 2473343.89889524),24.0582327003973,"Shawano Farmers Market","300881","55115","Shawano",TRUE
"2891","51685","Virginia","Manassas Park",c(1587115.80692049, 1904684.89390858),2.14659936420311,"City of Manassas Farmers Market","313067","51683","Manassas",FALSE
"2892","55133","Wisconsin","Waukesha",c(623180.54863429, 2249972.24783939),3.70406747314806,"Waukesha Farmers' Market","313632","55133","Waukesha",FALSE
"2893","55141","Wisconsin","Wood",c(472686.214579146, 2399878.16720199),12.7292398113749,"Peach Street Farmers' Market","313574","55141","Wood",FALSE
"2894","01067","Alabama","Henry",c(1015708.78270345, 995280.372847272),3.76747029574463,"Abbeville Farmers' Market","308273","01067","Henry",FALSE
"2895","17119","Illinois","Madison",c(523838.935098117, 1772628.98006529),3.03340484160824,"Land of Goshen Farmers' Market","309850","17119","Madison",FALSE
"2896","19129","Iowa","Mills",c(31585.3648052338, 2002796.59704854),2.94043939637732,"Highway 34 Farmers' Market","310206","19129","Mills",FALSE
"2897","55099","Wisconsin","Price",c(439256.723775415, 2534358.4323082),1.74905807223059,"Phillips Farmers' Market","313575","55099","Price",FALSE
"2898","35019","New Mexico","Guadalupe",c(-796040.970469921, 1348346.9186671),42.4021562986861,"Fort Sumner Farmers' Market","311753","35011","De Baca",TRUE
"2899","38041","North Dakota","Hettinger",c(-497490.297379749, 2621748.68162695),36.0029649968029,"Roughrider Homegrowers Farmers' Market","311601","38089","Stark",TRUE
"2900","39119","Ohio","Muskingum",c(1185670.20601622, 1970934.45968841),40.5743388210113,"Barnersville Farmers Market","312165","39013","Belmont",TRUE
"2901","39163","Ohio","Vinton",c(1151699.1340843, 1885066.06383402),22.5719650516551,"Athens Farmers Market","314080","39009","Athens",TRUE
"2902","40039","Oklahoma","Custer",c(-269386.597339812, 1402563.53019995),43.0396582129974,"Hobart Main Street Farmers Market","312380","40075","Kiowa",TRUE
"2903","06075","California","San Francisco",c(-2278176.9964209, 1954468.72816049),0.921428713447212,"Noe Valley Farmers' Market","308779","06075","San Francisco",FALSE
"2904","48487","Texas","Wilbarger",c(-296800.915126214, 1229050.11954255),44.2975237193917,"Charlie ~ Thornberry Certified Farmers Market Association","312854","48485","Wichita",TRUE
"2905","28075","Mississippi","Lauderdale",c(685869.525951531, 1063330.05324912),3.30413444225427,"Meridian Area Farmers' Market","311382","28075","Lauderdale",FALSE
"2906","29199","Missouri","Scotland",c(323900.594099716, 1944243.20108443),19.8632500783052,"Knox County Farmers Market","301419","29103","Knox",FALSE
"2907","31087","Nebraska","Hitchcock",c(-425441.279599314, 1918019.091545),21.5828601597572,"Heritage Acres Drive-thru Market","301382","31145","Red Willow",TRUE
"2908","39037","Ohio","Darke",c(958981.990502566, 1959373.28578907),19.352775695802,"Midwest Farmers Market","310086","18135","Randolph",FALSE
"2909","18173","Indiana","Warrick",c(757144.218070659, 1707944.28871794),2.96944557023905,"Warrick County Farmers' Market","310141","18173","Warrick",FALSE
"2910","18105","Indiana","Monroe",c(809993.604249883, 1833351.91334772),0.0460201148697677,"Blooming Winter Farmers' Market","310019","18105","Monroe",FALSE
"2911","26093","Michigan","Livingston",c(983243.082310156, 2240939.82634639),8.13586941104593,"Brighton Farmers Market","310917","26093","Livingston",FALSE
"2912","47109","Tennessee","McNairy",c(670893.730876892, 1372692.05626976),16.2344803662401,"Corinth Farmers Market","311366","28003","Alcorn",FALSE
"2913","53059","Washington","Skamania",c(-1984834.41638042, 2831649.47234184),22.6817843075462,"Stevenson Farmers' Market","313431","53059","Skamania",TRUE
"2914","31075","Nebraska","Grant",c(-472544.556661606, 2115677.06685876),66.256078668302,"Gordon Farmers' Market","311623","31161","Sheridan",TRUE
"2915","40127","Oklahoma","Pushmataha",c(56902.0734919422, 1261681.6348775),28.8595561415493,"Hugo Farmers' Market","312381","40023","Choctaw",TRUE
"2916","46129","South Dakota","Walworth",c(-315324.251740298, 2500223.03576538),74.1047033101807,"Country Farmers' Market","312745","46065","Hughes",TRUE
"2917","48263","Texas","Kent",c(-442491.183954607, 1134651.23681708),66.6766067542564,"Apple Country Farmers Market","312836","48303","Lubbock",TRUE
"2918","48363","Texas","Palo Pinto",c(-215459.785922686, 1078362.97455607),37.0494374401826,"Annetta Valley Farmers Market","312835","48367","Parker",TRUE
"2919","17145","Illinois","Perry",c(575825.010979416, 1692312.16263756),1.16450050698009,"Pinckneyville Farmers Market","309928","17145","Perry",FALSE
"2920","55089","Wisconsin","Ozaukee",c(648284.479424242, 2293041.61540221),3.79221106401558,"Port Washington Winter Farmers' Market","313577","55089","Ozaukee",FALSE
"2921","51670","Virginia","Hopewell",c(1631726.16337111, 1744492.50170796),0.784026844163173,"Hopewell's Third Thursday Marketplace","313132","51670","Hopewell",FALSE
"2922","13067","Georgia","Cobb",c(1045710.61306204, 1271370.4351676),1.75379241493406,"Marietta Square Farmers Market","309583","13067","Cobb",FALSE
"2923","48221","Texas","Hood",c(-171376.264250817, 1041354.75160721),14.7041349098075,"Sweet Magnolia Market","312975","48425","Somervell",FALSE
"2924","28017","Mississippi","Chickasaw",c(646695.750825526, 1230128.16741188),22.9194094368538,"Pontotoc Farmers Market","314096","28115","Pontotoc",TRUE
"2925","55135","Wisconsin","Waupaca",c(557824.884975133, 2407395.63382284),24.1259082071884,"Sustain Greenville Farmers' Market","313611","55087","Outagamie",TRUE
"2926","55091","Wisconsin","Pepin",c(316687.302575432, 2405949.74764933),13.8969575630219,"Wabasha Downtown Farmers' Market","308193","27157","Wabasha",FALSE
"2927","01029","Alabama","Cleburne",c(963107.690269611, 1231758.96707639),14.1917220721838,"Dogwood Farmers Market","309515","13143","Haralson",FALSE
"2928","13017","Georgia","Ben Hill",c(1201792.59792889, 1045953.34958605),25.8178556847803,"Tifton Farmers Market","309647","13277","Tift",TRUE
"2929","13201","Georgia","Miller",c(1068312.16947657, 962127.626618108),12.3024515830302,"Donalsonville Farmers Market","309516","13253","Seminole",FALSE
"2930","19143","Iowa","Osceola",c(30347.7015919583, 2265040.67683507),6.43730995701141,"Sibley Farmers' Market","310278","19143","Osceola",FALSE
"2931","20185","Kansas","Stafford",c(-236241.095216133, 1669661.03616885),23.2528948571852,"Larned - Hillside Farmers' Market","310354","20145","Pawnee",TRUE
"2932","28069","Mississippi","Kemper",c(684840.776354612, 1102438.40107102),27.1662681189303,"Meridian Area Farmers' Market","311382","28075","Lauderdale",TRUE
"2933","29125","Missouri","Maries",c(353573.476616905, 1688527.411031),16.1433759601137,"Rolla Saturday Farmers Market","311334","29161","Phelps",FALSE
"2934","29219","Missouri","Warren",c(416394.294449977, 1759124.86654179),3.29394430702861,"Warren County Farmers' & Artisans' Market","311352","29219","Warren",FALSE
"2935","31079","Nebraska","Hall",c(-209143.382490121, 1987467.01763945),7.46319082737024,"Conestoga Mall Farmers' Market","311612","31079","Hall",FALSE
"2936","05055","Arkansas","Greene",c(485065.348258049, 1465803.34461082),5.90131382495318,"Paragould Farmers' Market","301466","05055","Greene",FALSE
"2937","17013","Illinois","Calhoun",c(456252.974415345, 1806655.3189762),18.8903063642384,"Jerseyville Farmers and Artisan Market","309839","17083","Jersey",FALSE
"2938","55109","Wisconsin","St. Croix",c(279130.382422522, 2454705.87151066),6.1183589036051,"Baldwin's Main St. Farmers Market","300679","55109","St. Croix",FALSE
"2939","05065","Arkansas","Izard",c(364528.58951817, 1457194.01764549),2.55007719253056,"Melbourne Farmers Market","313915","05065","Izard",FALSE
"2940","12099","Florida","Palm Beach",c(1550887.22820301, 525949.064238249),14.1963019181803,"Wellington Green Market","309459","12099","Palm Beach",FALSE
"2941","19113","Iowa","Linn",c(361514.279894414, 2128096.80386959),2.57317689806456,"Marion Farmers Market","301663","19113","Linn",FALSE
"2942","19105","Iowa","Jones",c(399647.707494749, 2134700.60789276),7.60786951234009,"Anamosa Farmers Market","310154","19105","Jones",FALSE
"2943","31073","Nebraska","Gosper",c(-321756.96249807, 1951126.38682252),19.0152728665379,"Lexington Farmers Market","311629","31047","Dawson",FALSE
"2944","36121","New York","Wyoming",c(1439213.6506667, 2324436.43108533),5.44712412393231,"Farm & Artisan Market at the Villa","311903","36121","Wyoming",FALSE
"2945","19173","Iowa","Taylor",c(109177.087414422, 1970324.10122261),17.6892378706012,"Green Hills Produce & Crafts Farmers Market","310199","19003","Adams",FALSE
"2946","51770","Virginia","Roanoke",c(1402319.98296884, 1700601.70302426),0.488591057143812,"West End Farmers Market","313270","51770","Roanoke",FALSE
"2947","55041","Wisconsin","Forest",c(563122.894886144, 2541297.72497009),29.1189032837077,"Eagle River Farmers' Market","313484","55125","Vilas",TRUE
"2948","08025","Colorado","Crowley",c(-673353.213345617, 1727015.61371894),24.5419105927299,"Lusk Farms Farmers Market","309090","08089","Otero",TRUE
"2949","13287","Georgia","Turner",c(1164674.58528315, 1036132.46215346),17.1098180512687,"Tifton Farmers Market","309647","13277","Tift",FALSE
"2950","26117","Michigan","Montcalm",c(873771.71313277, 2307351.0053153),8.67729411395005,"Edmore Farmers Market","310970","26117","Montcalm",FALSE
"2951","31009","Nebraska","Blaine",c(-327470.15247252, 2108003.43959797),39.29378532564,"Market on the Square (BrokenkBow)","301107","31041","Custer",TRUE
"2952","31125","Nebraska","Nance",c(-165299.04756089, 2045211.51552714),19.3913942554602,"Central City Farmers Market","311609","31121","Merrick",FALSE
"2953","35005","New Mexico","Chaves",c(-781863.45086735, 1178627.72684832),3.63225821778182,"Roswell Farmers Market","314034","35005","Chaves",FALSE
"2954","37183","North Carolina","Wake",c(1545662.12825428, 1556735.13116718),0.805246473881356,"Campus Farmers Market at NCSU","311452","37183","Wake",FALSE
"2955","38065","North Dakota","Oliver",c(-407108.924449114, 2691894.32355662),19.0183806752041,"Lewis & Clark Farmers' Market","311597","38055","McLean",FALSE
"2956","13193","Georgia","Macon",c(1116532.40002907, 1102058.47562597),19.2549437282086,"Perry Farmers Market","309609","13153","Houston",FALSE
"2957","18081","Indiana","Johnson",c(842058.574436254, 1873709.5212775),9.16920510805975,"Greenwood Farmers' Market","310058","18081","Johnson",FALSE
"2958","48027","Texas","Bell",c(-140729.697136022, 885717.300201716),6.55787131897997,"Temple Farmers' Market","312976","48027","Bell",FALSE
"2959","05009","Arkansas","Boone",c(258741.566191481, 1477250.48254961),4.504486456193,"The Central Ozarks Farmers & Artisans Market","308435","05009","Boone",FALSE
"2960","08063","Colorado","Kit Carson",c(-563714.539969017, 1828752.60548666),47.3106481786329,"Goodland Farmers' Market","310335","20181","Sherman",TRUE
"2961","38021","North Dakota","Dickey",c(-193956.108588645, 2571656.85049283),25.0859860710928,"Coteau Hills Farmers' Market","311593","38045","LaMoure",TRUE
"2962","39045","Ohio","Fairfield",c(1131528.05144184, 1938861.78058946),22.0253077278458,"Jefferson Community Farmers' Market","312260","39049","Franklin",TRUE
"2963","39097","Ohio","Madison",c(1064649.3994241, 1945779.73230526),21.1884644941123,"The Woodruff Farm Connection Market","314288","39021","Champaign",TRUE
"2964","12115","Florida","Sarasota",c(1357516.87458635, 555799.153753522),9.90013163544522,"Old Miakka Farmer's Market","309399","12115","Sarasota",FALSE
"2965","48259","Texas","Kendall",c(-261484.468598406, 766962.446397685),10.8868255882451,"Farmers Market at the Cibolo","312888","48259","Kendall",FALSE
"2966","48365","Texas","Panola",c(159011.123039185, 1011289.74799337),27.3631752233996,"Town of Greenwood Farmers Market","310577","22017","Caddo",TRUE
"2967","48171","Texas","Gillespie",c(-282853.844500101, 809080.581164415),21.7551027924282,"Local Kerrville Farmers Market","312920","48265","Kerr",TRUE
"2968","13149","Georgia","Heard",c(1003656.72501237, 1193920.44201764),18.9189253055562,"Coweta County Surplus Vegetable Market","309506","13077","Coweta",FALSE
"2969","39087","Ohio","Lawrence",c(1157675.28946635, 1812030.5993637),10.2106650962313,"Boyd County Farmers Market - King's Daughters Medical Center","301249","21019","Boyd",FALSE
"2970","42105","Pennsylvania","Potter",c(1485784.25578475, 2224300.15009375),26.4485178486794,"Wellsville Farmers Market","312143","36003","Allegany",TRUE
"2971","46051","South Dakota","Grant",c(-60279.9858586286, 2465088.6883118),18.266681365183,"Big Stone Lake Farmers' Market","307682","27011","Big Stone",FALSE
"2972","48111","Texas","Dallam",c(-587202.113113773, 1490273.73226684),86.0265394242985,"Amarillo Community Market","312833","48375","Potter",TRUE
"2973","40091","Oklahoma","McIntosh",c(29994.8132249344, 1368666.84132424),30.7994222559157,"Muskogee Farmers' Market","312388","40101","Muskogee",TRUE
"2974","40149","Oklahoma","Washita",c(-269779.638346332, 1363549.56709802),19.3449778458923,"Hobart Main Street Farmers Market","312380","40075","Kiowa",FALSE
"2975","05035","Arkansas","Crittenden",c(513552.962166015, 1365175.43521148),14.8127755515073,"Memphis Farmers Market","301333","47157","Shelby",FALSE
"2976","41041","Oregon","Lincoln",c(-2174663.86211975, 2726947.58489652),6.10176358048129,"Siletz Valley Farmers Market","312477","41041","Lincoln",FALSE
"2977","18093","Indiana","Lawrence",c(816953.324603611, 1798040.19975713),1.38602327930898,"Bedford Farmers Market","310016","18093","Lawrence",FALSE
"2978","18103","Indiana","Miami",c(831868.254090772, 2016758.6900606),16.6512080809373,"Logansport Farmers' Market","310081","18017","Cass",FALSE
"2979","19081","Iowa","Hancock",c(183492.47049316, 2234028.11008254),3.52681065655812,"Britt Farmers' Market","310161","19081","Hancock",FALSE
"2980","19095","Iowa","Iowa",c(325037.236053354, 2082536.88557821),3.36160169547244,"Williamsburg Farmers' Market","310299","19095","Iowa",FALSE
"2981","20193","Kansas","Thomas",c(-431479.665489576, 1825714.08980002),3.4036765342825,"Thomas County Farmers' Market","310398","20193","Thomas",FALSE
"2982","17157","Illinois","Randolph",c(536343.584102606, 1686092.02607248),9.48409165899211,"Steeleville Farmers Market","309962","17157","Randolph",FALSE
"2983","17085","Illinois","Jo Daviess",c(473336.245541948, 2166236.58614723),5.79873246629755,"The Territory Farmers' Market","300004","17085","Jo Daviess",FALSE
"2984","27161","Minnesota","Waseca",c(192731.595088606, 2339216.84219681),6.11009355524782,"Waseca Farmers' Market","308195","27161","Waseca",FALSE
